id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
69,ARRET MINUTE,93,137,2023-09-06 02:06:14,2023-09-06 02:06:20,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:09:28,2023-09-06 02:09:28
70,PALAIS DE JUSTICE,78,70,2023-09-06 02:06:17,2023-09-06 02:06:20,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 02:09:28,2023-09-06 02:09:28
71,BLOSSAC TISON,482,665,2023-09-06 02:08:14,2023-09-06 02:08:20,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 02:11:58,2023-09-06 02:11:58
72,NOTRE DAME,468,642,2023-09-06 02:08:17,2023-09-06 02:08:20,27.102803738317753,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 02:11:58,2023-09-06 02:11:58
73,HOTEL DE VILLE,399,625,2023-09-06 02:08:15,2023-09-06 02:08:20,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 02:11:58,2023-09-06 02:11:58
74,THEATRE,227,320,2023-09-06 02:08:17,2023-09-06 02:08:20,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:11:58,2023-09-06 02:11:58
75,GARE TOUMAI,367,632,2023-09-06 02:08:15,2023-09-06 02:08:20,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:11:58,2023-09-06 02:11:58
76,ARRET MINUTE,93,137,2023-09-06 02:08:14,2023-09-06 02:08:20,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:11:58,2023-09-06 02:11:58
77,PALAIS DE JUSTICE,78,70,2023-09-06 02:08:17,2023-09-06 02:08:20,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 02:11:58,2023-09-06 02:11:58
78,BLOSSAC TISON,482,665,2023-09-06 02:12:17,2023-09-06 02:12:21,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 02:14:28,2023-09-06 02:14:28
79,NOTRE DAME,468,642,2023-09-06 02:12:17,2023-09-06 02:12:21,27.102803738317753,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 02:14:28,2023-09-06 02:14:28
80,HOTEL DE VILLE,399,625,2023-09-06 02:12:17,2023-09-06 02:12:21,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 02:14:28,2023-09-06 02:14:28
81,THEATRE,227,320,2023-09-06 02:12:19,2023-09-06 02:12:21,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:14:28,2023-09-06 02:14:28
82,GARE TOUMAI,367,632,2023-09-06 02:12:17,2023-09-06 02:12:21,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:14:28,2023-09-06 02:14:28
83,ARRET MINUTE,93,137,2023-09-06 02:12:16,2023-09-06 02:12:21,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:14:28,2023-09-06 02:14:28
84,PALAIS DE JUSTICE,78,70,2023-09-06 02:12:17,2023-09-06 02:12:21,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 02:14:28,2023-09-06 02:14:28
85,BLOSSAC TISON,483,665,2023-09-06 02:14:17,2023-09-06 02:14:22,27.368421052631582,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 02:16:58,2023-09-06 02:16:58
86,NOTRE DAME,468,642,2023-09-06 02:14:19,2023-09-06 02:14:22,27.102803738317753,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 02:16:58,2023-09-06 02:16:58
87,HOTEL DE VILLE,399,625,2023-09-06 02:14:17,2023-09-06 02:14:22,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 02:16:58,2023-09-06 02:16:58
88,THEATRE,227,320,2023-09-06 02:14:19,2023-09-06 02:14:22,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:16:58,2023-09-06 02:16:58
89,GARE TOUMAI,367,632,2023-09-06 02:14:17,2023-09-06 02:14:22,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:16:58,2023-09-06 02:16:58
90,ARRET MINUTE,93,137,2023-09-06 02:14:17,2023-09-06 02:14:22,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:16:58,2023-09-06 02:16:58
91,PALAIS DE JUSTICE,78,70,2023-09-06 02:14:19,2023-09-06 02:14:22,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 02:16:58,2023-09-06 02:16:58
92,BLOSSAC TISON,483,665,2023-09-06 02:16:17,2023-09-06 02:16:23,27.368421052631582,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 02:19:28,2023-09-06 02:19:28
93,NOTRE DAME,468,642,2023-09-06 02:16:19,2023-09-06 02:16:23,27.102803738317753,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 02:19:28,2023-09-06 02:19:28
94,HOTEL DE VILLE,400,625,2023-09-06 02:16:19,2023-09-06 02:16:23,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 02:19:28,2023-09-06 02:19:28
95,THEATRE,227,320,2023-09-06 02:16:20,2023-09-06 02:16:23,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:19:28,2023-09-06 02:19:28
96,GARE TOUMAI,367,632,2023-09-06 02:16:19,2023-09-06 02:16:23,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:19:28,2023-09-06 02:19:28
97,ARRET MINUTE,93,137,2023-09-06 02:16:16,2023-09-06 02:16:23,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:19:28,2023-09-06 02:19:28
98,PALAIS DE JUSTICE,78,70,2023-09-06 02:16:19,2023-09-06 02:16:23,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 02:19:28,2023-09-06 02:19:28
99,BLOSSAC TISON,483,665,2023-09-06 02:18:18,2023-09-06 02:18:23,27.368421052631582,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 02:21:59,2023-09-06 02:21:59
100,NOTRE DAME,468,642,2023-09-06 02:18:19,2023-09-06 02:18:23,27.102803738317753,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 02:21:59,2023-09-06 02:21:59
101,HOTEL DE VILLE,399,625,2023-09-06 02:18:19,2023-09-06 02:18:23,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 02:21:59,2023-09-06 02:21:59
102,THEATRE,227,320,2023-09-06 02:18:19,2023-09-06 02:18:23,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:21:59,2023-09-06 02:21:59
103,GARE TOUMAI,367,632,2023-09-06 02:18:19,2023-09-06 02:18:23,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:21:59,2023-09-06 02:21:59
104,ARRET MINUTE,93,137,2023-09-06 02:18:16,2023-09-06 02:18:23,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:21:59,2023-09-06 02:21:59
105,PALAIS DE JUSTICE,78,70,2023-09-06 02:18:19,2023-09-06 02:18:23,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 02:21:59,2023-09-06 02:21:59
1239,PALAIS DE JUSTICE,50,70,2023-09-06 09:04:56,2023-09-06 09:04:47,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:07:45,2023-09-06 09:07:45
1242,HOTEL DE VILLE,222,625,2023-09-06 09:08:56,2023-09-06 09:09:02,64.48,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:10:15,2023-09-06 09:10:15
1254,BLOSSAC TISON,325,665,2023-09-06 09:12:55,2023-09-06 09:12:50,51.127819548872175,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:15:16,2023-09-06 09:15:16
1266,ARRET MINUTE,57,137,2023-09-06 09:13:56,2023-09-06 09:14:03,58.3941605839416,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 09:17:46,2023-09-06 09:17:46
1273,ARRET MINUTE,54,137,2023-09-06 09:17:56,2023-09-06 09:18:06,60.58394160583942,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 09:20:16,2023-09-06 09:20:16
1277,HOTEL DE VILLE,223,625,2023-09-06 09:21:00,2023-09-06 09:20:56,64.32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:22:46,2023-09-06 09:22:46
1288,PALAIS DE JUSTICE,49,70,2023-09-06 09:23:00,2023-09-06 09:22:53,30,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:25:16,2023-09-06 09:25:16
1291,HOTEL DE VILLE,223,625,2023-09-06 09:24:00,2023-09-06 09:24:01,64.32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:27:47,2023-09-06 09:27:47
1303,BLOSSAC TISON,329,665,2023-09-06 09:31:01,2023-09-06 09:30:54,50.526315789473685,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:32:48,2023-09-06 09:32:48
106,BLOSSAC TISON,483,665,2023-09-06 02:22:19,2023-09-06 02:22:37,27.368421052631582,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 02:24:29,2023-09-06 02:24:29
1241,NOTRE DAME,268,642,2023-09-06 09:08:56,2023-09-06 09:09:02,58.25545171339564,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 09:10:15,2023-09-06 09:10:15
1251,GARE TOUMAI,226,632,2023-09-06 09:10:55,2023-09-06 09:10:49,64.24050632911393,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 09:12:45,2023-09-06 09:12:45
1258,GARE TOUMAI,224,632,2023-09-06 09:12:57,2023-09-06 09:12:50,64.55696202531645,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 09:15:16,2023-09-06 09:15:16
1263,HOTEL DE VILLE,228,625,2023-09-06 09:13:57,2023-09-06 09:14:03,63.519999999999996,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:17:46,2023-09-06 09:17:46
1268,BLOSSAC TISON,324,665,2023-09-06 09:17:56,2023-09-06 09:18:06,51.2781954887218,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:20:16,2023-09-06 09:20:16
1279,GARE TOUMAI,224,632,2023-09-06 09:20:59,2023-09-06 09:20:56,64.55696202531645,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 09:22:46,2023-09-06 09:22:46
1295,PALAIS DE JUSTICE,49,70,2023-09-06 09:24:01,2023-09-06 09:24:01,30,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:27:47,2023-09-06 09:27:47
1301,ARRET MINUTE,58,137,2023-09-06 09:28:59,2023-09-06 09:28:53,57.66423357664233,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 09:30:17,2023-09-06 09:30:17
107,NOTRE DAME,469,642,2023-09-06 02:22:19,2023-09-06 02:22:37,26.947040498442366,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 02:24:29,2023-09-06 02:24:29
1243,THEATRE,100,320,2023-09-06 09:08:58,2023-09-06 09:09:02,68.75,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 09:10:15,2023-09-06 09:10:15
1253,PALAIS DE JUSTICE,50,70,2023-09-06 09:10:27,2023-09-06 09:10:49,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:12:45,2023-09-06 09:12:45
1259,ARRET MINUTE,54,137,2023-09-06 09:12:55,2023-09-06 09:12:50,60.58394160583942,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 09:15:16,2023-09-06 09:15:16
1274,PALAIS DE JUSTICE,50,70,2023-09-06 09:17:59,2023-09-06 09:18:06,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:20:16,2023-09-06 09:20:16
1280,ARRET MINUTE,53,137,2023-09-06 09:20:57,2023-09-06 09:20:56,61.31386861313869,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 09:22:46,2023-09-06 09:22:46
1285,THEATRE,99,320,2023-09-06 09:23:00,2023-09-06 09:22:53,69.0625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 09:25:16,2023-09-06 09:25:16
1289,BLOSSAC TISON,325,665,2023-09-06 09:23:58,2023-09-06 09:24:01,51.127819548872175,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:27:47,2023-09-06 09:27:47
1304,NOTRE DAME,262,642,2023-09-06 09:31:02,2023-09-06 09:30:54,59.19003115264797,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 09:32:48,2023-09-06 09:32:48
108,HOTEL DE VILLE,399,625,2023-09-06 02:22:19,2023-09-06 02:22:37,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 02:24:29,2023-09-06 02:24:29
1250,THEATRE,100,320,2023-09-06 09:10:28,2023-09-06 09:10:49,68.75,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 09:12:45,2023-09-06 09:12:45
1265,GARE TOUMAI,224,632,2023-09-06 09:13:57,2023-09-06 09:14:03,64.55696202531645,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 09:17:46,2023-09-06 09:17:46
1282,BLOSSAC TISON,325,665,2023-09-06 09:22:59,2023-09-06 09:22:53,51.127819548872175,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:25:16,2023-09-06 09:25:16
1294,ARRET MINUTE,55,137,2023-09-06 09:23:58,2023-09-06 09:24:01,59.854014598540154,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 09:27:47,2023-09-06 09:27:47
1302,PALAIS DE JUSTICE,52,70,2023-09-06 09:28:31,2023-09-06 09:28:53,25.71428571428571,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:30:17,2023-09-06 09:30:17
1308,ARRET MINUTE,57,137,2023-09-06 09:30:59,2023-09-06 09:30:54,58.3941605839416,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 09:32:48,2023-09-06 09:32:48
109,THEATRE,227,320,2023-09-06 02:22:21,2023-09-06 02:22:37,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:24:29,2023-09-06 02:24:29
1310,BLOSSAC TISON,329,665,2023-09-06 09:33:01,2023-09-06 09:32:54,50.526315789473685,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:35:18,2023-09-06 09:35:18
1320,THEATRE,105,320,2023-09-06 09:34:34,2023-09-06 09:34:54,67.1875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 09:37:48,2023-09-06 09:37:48
1340,HOTEL DE VILLE,233,625,2023-09-06 09:42:04,2023-09-06 09:42:10,62.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:45:18,2023-09-06 09:45:18
1348,THEATRE,110,320,2023-09-06 09:45:06,2023-09-06 09:45:01,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 09:47:49,2023-09-06 09:47:49
1353,NOTRE DAME,262,642,2023-09-06 09:48:07,2023-09-06 09:48:05,59.19003115264797,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 09:50:19,2023-09-06 09:50:19
1365,PALAIS DE JUSTICE,55,70,2023-09-06 09:51:06,2023-09-06 09:51:03,21.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:52:49,2023-09-06 09:52:49
1370,GARE TOUMAI,210,632,2023-09-06 09:52:37,2023-09-06 09:52:58,66.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 09:55:20,2023-09-06 09:55:20
1373,BLOSSAC TISON,330,665,2023-09-06 09:54:06,2023-09-06 09:54:07,50.37593984962406,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:57:50,2023-09-06 09:57:50
1382,HOTEL DE VILLE,227,625,2023-09-06 09:56:37,2023-09-06 09:56:58,63.68000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 10:00:20,2023-09-06 10:00:20
1389,HOTEL DE VILLE,229,625,2023-09-06 10:00:09,2023-09-06 10:00:07,63.36000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 10:02:50,2023-09-06 10:02:50
1400,PALAIS DE JUSTICE,56,70,2023-09-06 10:03:10,2023-09-06 10:03:05,20,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 10:05:20,2023-09-06 10:05:20
1428,PALAIS DE JUSTICE,56,70,2023-09-06 10:12:13,2023-09-06 10:12:16,20,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 10:15:21,2023-09-06 10:15:21
1447,GARE TOUMAI,211,632,2023-09-06 10:19:42,2023-09-06 10:20:03,66.61392405063292,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:22:52,2023-09-06 10:22:52
1453,THEATRE,113,320,2023-09-06 10:21:45,2023-09-06 10:22:04,64.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:25:22,2023-09-06 10:25:22
1467,THEATRE,118,320,2023-09-06 10:27:45,2023-09-06 10:28:05,63.125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:30:22,2023-09-06 10:30:22
1479,NOTRE DAME,273,642,2023-09-06 10:30:14,2023-09-06 10:30:19,57.476635514018696,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 10:35:23,2023-09-06 10:35:23
1487,HOTEL DE VILLE,224,625,2023-09-06 10:30:14,2023-09-06 10:30:19,64.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 10:37:53,2023-09-06 10:37:53
110,GARE TOUMAI,367,632,2023-09-06 02:22:19,2023-09-06 02:22:37,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:24:29,2023-09-06 02:24:29
1311,NOTRE DAME,258,642,2023-09-06 09:32:33,2023-09-06 09:32:54,59.813084112149525,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 09:35:18,2023-09-06 09:35:18
1317,BLOSSAC TISON,329,665,2023-09-06 09:35:01,2023-09-06 09:34:54,50.526315789473685,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:37:48,2023-09-06 09:37:48
1324,BLOSSAC TISON,328,665,2023-09-06 09:38:02,2023-09-06 09:38:02,50.67669172932331,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 09:40:18,2023-09-06 09:40:18
1337,PALAIS DE JUSTICE,57,70,2023-09-06 09:41:04,2023-09-06 09:41:00,18.571428571428573,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:42:48,2023-09-06 09:42:48
1344,PALAIS DE JUSTICE,57,70,2023-09-06 09:42:05,2023-09-06 09:42:10,18.571428571428573,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:45:18,2023-09-06 09:45:18
1351,PALAIS DE JUSTICE,56,70,2023-09-06 09:45:06,2023-09-06 09:45:01,20,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:47:49,2023-09-06 09:47:49
1354,HOTEL DE VILLE,237,625,2023-09-06 09:48:05,2023-09-06 09:48:05,62.08,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:50:19,2023-09-06 09:50:19
1372,PALAIS DE JUSTICE,55,70,2023-09-06 09:52:38,2023-09-06 09:52:58,21.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 09:55:20,2023-09-06 09:55:20
1385,ARRET MINUTE,62,137,2023-09-06 09:57:05,2023-09-06 09:56:58,54.74452554744526,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:00:20,2023-09-06 10:00:20
1390,THEATRE,113,320,2023-09-06 10:00:09,2023-09-06 10:00:07,64.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:02:50,2023-09-06 10:02:50
1398,GARE TOUMAI,206,632,2023-09-06 10:03:09,2023-09-06 10:03:05,67.40506329113924,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:05:20,2023-09-06 10:05:20
1404,THEATRE,111,320,2023-09-06 10:04:40,2023-09-06 10:05:01,65.3125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:07:51,2023-09-06 10:07:51
1414,PALAIS DE JUSTICE,56,70,2023-09-06 10:07:41,2023-09-06 10:08:01,20,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 10:10:21,2023-09-06 10:10:21
1416,NOTRE DAME,276,642,2023-09-06 10:09:41,2023-09-06 10:10:02,57.009345794392516,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 10:12:51,2023-09-06 10:12:51
1424,HOTEL DE VILLE,234,625,2023-09-06 10:12:11,2023-09-06 10:12:16,62.56,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 10:15:21,2023-09-06 10:15:21
1433,GARE TOUMAI,208,632,2023-09-06 10:13:42,2023-09-06 10:14:02,67.08860759493672,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:17:51,2023-09-06 10:17:51
1437,NOTRE DAME,278,642,2023-09-06 10:19:44,2023-09-06 10:20:03,56.69781931464174,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 10:20:22,2023-09-06 10:20:22
1449,PALAIS DE JUSTICE,56,70,2023-09-06 10:19:44,2023-09-06 10:20:03,20,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 10:22:52,2023-09-06 10:22:52
1462,ARRET MINUTE,57,137,2023-09-06 10:24:43,2023-09-06 10:24:36,58.3941605839416,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:27:52,2023-09-06 10:27:52
1473,HOTEL DE VILLE,224,625,2023-09-06 10:30:14,2023-09-06 10:30:19,64.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 10:32:53,2023-09-06 10:32:53
1484,PALAIS DE JUSTICE,56,70,2023-09-06 10:30:15,2023-09-06 10:30:19,20,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 10:35:23,2023-09-06 10:35:23
111,ARRET MINUTE,92,137,2023-09-06 02:22:18,2023-09-06 02:22:37,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:24:29,2023-09-06 02:24:29
1312,HOTEL DE VILLE,228,625,2023-09-06 09:32:31,2023-09-06 09:32:54,63.519999999999996,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:35:18,2023-09-06 09:35:18
1318,NOTRE DAME,259,642,2023-09-06 09:34:33,2023-09-06 09:34:54,59.65732087227414,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 09:37:48,2023-09-06 09:37:48
1326,HOTEL DE VILLE,230,625,2023-09-06 09:38:02,2023-09-06 09:38:02,63.2,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:40:18,2023-09-06 09:40:18
1333,HOTEL DE VILLE,231,625,2023-09-06 09:41:04,2023-09-06 09:41:00,63.04,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:42:48,2023-09-06 09:42:48
1356,GARE TOUMAI,211,632,2023-09-06 09:48:05,2023-09-06 09:48:05,66.61392405063292,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 09:50:19,2023-09-06 09:50:19
1361,HOTEL DE VILLE,236,625,2023-09-06 09:51:06,2023-09-06 09:51:03,62.239999999999995,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 09:52:49,2023-09-06 09:52:49
1367,NOTRE DAME,263,642,2023-09-06 09:52:37,2023-09-06 09:52:58,59.034267912772584,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 09:55:20,2023-09-06 09:55:20
1392,ARRET MINUTE,63,137,2023-09-06 10:00:06,2023-09-06 10:00:07,54.01459854014598,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:02:50,2023-09-06 10:02:50
1403,HOTEL DE VILLE,236,625,2023-09-06 10:04:39,2023-09-06 10:05:01,62.239999999999995,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 10:07:51,2023-09-06 10:07:51
1411,THEATRE,112,320,2023-09-06 10:07:41,2023-09-06 10:08:01,65,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:10:21,2023-09-06 10:10:21
1426,GARE TOUMAI,208,632,2023-09-06 10:12:11,2023-09-06 10:12:16,67.08860759493672,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:15:21,2023-09-06 10:15:21
1439,THEATRE,112,320,2023-09-06 10:19:45,2023-09-06 10:20:03,65,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:20:22,2023-09-06 10:20:22
1448,ARRET MINUTE,57,137,2023-09-06 10:19:42,2023-09-06 10:20:03,58.3941605839416,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:22:52,2023-09-06 10:22:52
