id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
1582,PALAIS DE JUSTICE,33,70,2023-09-05 11:48:13,2023-09-05 11:48:24,52.85714285714286,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 11:50:15,2023-09-05 11:50:15
1583,BLOSSAC TISON,311,665,2023-09-05 11:50:13,2023-09-05 11:50:25,53.23308270676692,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 11:52:46,2023-09-05 11:52:46
2066,BLOSSAC TISON,476,665,2023-09-05 22:56:24,2023-09-05 22:56:43,28.421052631578945,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 22:58:51,2023-09-05 22:58:51
393,BLOSSAC TISON,487,665,2023-09-04 23:30:09,2023-09-04 23:30:08,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:33:33,2023-09-04 23:33:33
400,BLOSSAC TISON,487,665,2023-09-04 23:30:09,2023-09-04 23:30:08,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:33:48,2023-09-04 23:33:48
401,NOTRE DAME,448,642,2023-09-04 23:30:10,2023-09-04 23:30:08,30.218068535825545,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:33:48,2023-09-04 23:33:48
402,HOTEL DE VILLE,441,625,2023-09-04 23:30:09,2023-09-04 23:30:08,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:33:48,2023-09-04 23:33:48
403,THEATRE,218,320,2023-09-04 23:30:10,2023-09-04 23:30:08,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:33:48,2023-09-04 23:33:48
404,GARE TOUMAI,465,632,2023-09-04 23:30:09,2023-09-04 23:30:08,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:33:48,2023-09-04 23:33:48
405,ARRET MINUTE,96,137,2023-09-04 23:30:09,2023-09-04 23:30:08,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:33:48,2023-09-04 23:33:48
406,PALAIS DE JUSTICE,68,70,2023-09-04 23:30:10,2023-09-04 23:30:08,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:33:48,2023-09-04 23:33:48
407,BLOSSAC TISON,487,665,2023-09-04 23:32:09,2023-09-04 23:32:10,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:34:11,2023-09-04 23:34:11
408,NOTRE DAME,448,642,2023-09-04 23:32:11,2023-09-04 23:32:10,30.218068535825545,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:34:11,2023-09-04 23:34:11
409,HOTEL DE VILLE,441,625,2023-09-04 23:32:11,2023-09-04 23:32:10,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:34:11,2023-09-04 23:34:11
410,THEATRE,218,320,2023-09-04 23:32:12,2023-09-04 23:32:10,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:34:11,2023-09-04 23:34:11
411,GARE TOUMAI,465,632,2023-09-04 23:32:11,2023-09-04 23:32:10,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:34:11,2023-09-04 23:34:11
412,ARRET MINUTE,96,137,2023-09-04 23:32:09,2023-09-04 23:32:10,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:34:11,2023-09-04 23:34:11
413,PALAIS DE JUSTICE,68,70,2023-09-04 23:32:12,2023-09-04 23:32:10,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:34:11,2023-09-04 23:34:11
414,BLOSSAC TISON,487,665,2023-09-04 23:32:09,2023-09-04 23:32:10,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:34:26,2023-09-04 23:34:26
415,NOTRE DAME,448,642,2023-09-04 23:32:11,2023-09-04 23:32:10,30.218068535825545,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:34:26,2023-09-04 23:34:26
416,HOTEL DE VILLE,441,625,2023-09-04 23:32:11,2023-09-04 23:32:10,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:34:26,2023-09-04 23:34:26
417,THEATRE,218,320,2023-09-04 23:32:12,2023-09-04 23:32:10,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:34:26,2023-09-04 23:34:26
418,GARE TOUMAI,465,632,2023-09-04 23:32:11,2023-09-04 23:32:10,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:34:26,2023-09-04 23:34:26
419,ARRET MINUTE,96,137,2023-09-04 23:32:09,2023-09-04 23:32:10,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:34:26,2023-09-04 23:34:26
420,PALAIS DE JUSTICE,68,70,2023-09-04 23:32:12,2023-09-04 23:32:10,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:34:26,2023-09-04 23:34:26
421,BLOSSAC TISON,487,665,2023-09-04 23:32:09,2023-09-04 23:32:10,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:35:16,2023-09-04 23:35:16
422,NOTRE DAME,448,642,2023-09-04 23:32:11,2023-09-04 23:32:10,30.218068535825545,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:35:16,2023-09-04 23:35:16
423,HOTEL DE VILLE,441,625,2023-09-04 23:32:11,2023-09-04 23:32:10,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:35:16,2023-09-04 23:35:16
424,THEATRE,218,320,2023-09-04 23:32:12,2023-09-04 23:32:10,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:35:16,2023-09-04 23:35:16
425,GARE TOUMAI,465,632,2023-09-04 23:32:11,2023-09-04 23:32:10,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:35:16,2023-09-04 23:35:16
426,ARRET MINUTE,96,137,2023-09-04 23:32:09,2023-09-04 23:32:10,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:35:16,2023-09-04 23:35:16
427,PALAIS DE JUSTICE,68,70,2023-09-04 23:32:12,2023-09-04 23:32:10,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:35:16,2023-09-04 23:35:16
428,BLOSSAC TISON,487,665,2023-09-04 23:32:09,2023-09-04 23:32:10,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:35:31,2023-09-04 23:35:31
429,NOTRE DAME,448,642,2023-09-04 23:32:11,2023-09-04 23:32:10,30.218068535825545,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:35:31,2023-09-04 23:35:31
430,HOTEL DE VILLE,441,625,2023-09-04 23:32:11,2023-09-04 23:32:10,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:35:31,2023-09-04 23:35:31
431,THEATRE,218,320,2023-09-04 23:32:12,2023-09-04 23:32:10,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:35:31,2023-09-04 23:35:31
432,GARE TOUMAI,465,632,2023-09-04 23:32:11,2023-09-04 23:32:10,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:35:31,2023-09-04 23:35:31
433,ARRET MINUTE,96,137,2023-09-04 23:32:09,2023-09-04 23:32:10,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:35:31,2023-09-04 23:35:31
434,PALAIS DE JUSTICE,68,70,2023-09-04 23:32:12,2023-09-04 23:32:10,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:35:31,2023-09-04 23:35:31
435,BLOSSAC TISON,487,665,2023-09-04 23:32:09,2023-09-04 23:32:10,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:35:46,2023-09-04 23:35:46
436,NOTRE DAME,448,642,2023-09-04 23:32:11,2023-09-04 23:32:10,30.218068535825545,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:35:46,2023-09-04 23:35:46
437,HOTEL DE VILLE,441,625,2023-09-04 23:32:11,2023-09-04 23:32:10,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:35:46,2023-09-04 23:35:46
438,THEATRE,218,320,2023-09-04 23:32:12,2023-09-04 23:32:10,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:35:46,2023-09-04 23:35:46
439,GARE TOUMAI,465,632,2023-09-04 23:32:11,2023-09-04 23:32:10,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:35:46,2023-09-04 23:35:46
440,ARRET MINUTE,96,137,2023-09-04 23:32:09,2023-09-04 23:32:10,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:35:46,2023-09-04 23:35:46
441,PALAIS DE JUSTICE,68,70,2023-09-04 23:32:12,2023-09-04 23:32:10,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:35:46,2023-09-04 23:35:46
442,BLOSSAC TISON,487,665,2023-09-04 23:32:09,2023-09-04 23:32:10,26.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:36:01,2023-09-04 23:36:01
443,NOTRE DAME,448,642,2023-09-04 23:32:11,2023-09-04 23:32:10,30.218068535825545,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:36:01,2023-09-04 23:36:01
444,HOTEL DE VILLE,441,625,2023-09-04 23:32:11,2023-09-04 23:32:10,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:36:01,2023-09-04 23:36:01
445,THEATRE,218,320,2023-09-04 23:32:12,2023-09-04 23:32:10,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:36:01,2023-09-04 23:36:01
446,GARE TOUMAI,465,632,2023-09-04 23:32:11,2023-09-04 23:32:10,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:36:01,2023-09-04 23:36:01
447,ARRET MINUTE,96,137,2023-09-04 23:32:09,2023-09-04 23:32:10,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:36:01,2023-09-04 23:36:01
448,PALAIS DE JUSTICE,68,70,2023-09-04 23:32:12,2023-09-04 23:32:10,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:36:01,2023-09-04 23:36:01
455,PALAIS DE JUSTICE,68,70,2023-09-04 23:34:12,2023-09-04 23:34:09,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:36:16,2023-09-04 23:36:16
462,PALAIS DE JUSTICE,68,70,2023-09-04 23:34:12,2023-09-04 23:34:09,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:36:31,2023-09-04 23:36:31
483,PALAIS DE JUSTICE,68,70,2023-09-04 23:34:12,2023-09-04 23:34:09,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:37:17,2023-09-04 23:37:17
488,GARE TOUMAI,465,632,2023-09-04 23:34:11,2023-09-04 23:34:09,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:37:32,2023-09-04 23:37:32
1531,GARE TOUMAI,241,632,2023-09-05 11:30:09,2023-09-05 11:30:21,61.86708860759494,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 11:32:43,2023-09-05 11:32:43
1536,HOTEL DE VILLE,205,625,2023-09-05 11:32:09,2023-09-05 11:32:21,67.2,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 11:35:14,2023-09-05 11:35:14
1541,BLOSSAC TISON,309,665,2023-09-05 11:34:08,2023-09-05 11:34:22,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 11:37:44,2023-09-05 11:37:44
1557,HOTEL DE VILLE,213,625,2023-09-05 11:40:42,2023-09-05 11:40:36,65.92,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 11:42:44,2023-09-05 11:42:44
1566,GARE TOUMAI,238,632,2023-09-05 11:42:11,2023-09-05 11:42:24,62.34177215189873,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 11:45:15,2023-09-05 11:45:15
1569,BLOSSAC TISON,308,665,2023-09-05 11:44:11,2023-09-05 11:44:23,53.68421052631579,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 11:47:45,2023-09-05 11:47:45
2067,NOTRE DAME,433,642,2023-09-05 22:56:25,2023-09-05 22:56:43,32.55451713395638,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 22:58:51,2023-09-05 22:58:51
449,BLOSSAC TISON,488,665,2023-09-04 23:34:09,2023-09-04 23:34:09,26.61654135338346,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:36:16,2023-09-04 23:36:16
460,GARE TOUMAI,465,632,2023-09-04 23:34:11,2023-09-04 23:34:09,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:36:31,2023-09-04 23:36:31
468,ARRET MINUTE,96,137,2023-09-04 23:34:09,2023-09-04 23:34:09,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:36:47,2023-09-04 23:36:47
482,ARRET MINUTE,96,137,2023-09-04 23:34:09,2023-09-04 23:34:09,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:37:17,2023-09-04 23:37:17
490,PALAIS DE JUSTICE,68,70,2023-09-04 23:34:12,2023-09-04 23:34:09,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:37:32,2023-09-04 23:37:32
1532,ARRET MINUTE,66,137,2023-09-05 11:30:09,2023-09-05 11:30:21,51.82481751824818,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 11:32:43,2023-09-05 11:32:43
1534,BLOSSAC TISON,310,665,2023-09-05 11:32:09,2023-09-05 11:32:21,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 11:35:14,2023-09-05 11:35:14
1543,HOTEL DE VILLE,204,625,2023-09-05 11:34:11,2023-09-05 11:34:22,67.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 11:37:44,2023-09-05 11:37:44
1552,GARE TOUMAI,239,632,2023-09-05 11:38:11,2023-09-05 11:38:23,62.18354430379747,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 11:40:14,2023-09-05 11:40:14
1562,BLOSSAC TISON,307,665,2023-09-05 11:42:10,2023-09-05 11:42:24,53.83458646616541,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 11:45:15,2023-09-05 11:45:15
1574,ARRET MINUTE,67,137,2023-09-05 11:44:11,2023-09-05 11:44:23,51.09489051094891,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 11:47:45,2023-09-05 11:47:45
1581,ARRET MINUTE,67,137,2023-09-05 11:48:12,2023-09-05 11:48:24,51.09489051094891,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 11:50:15,2023-09-05 11:50:15
1587,GARE TOUMAI,235,632,2023-09-05 11:50:13,2023-09-05 11:50:25,62.81645569620253,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 11:52:46,2023-09-05 11:52:46
2068,HOTEL DE VILLE,393,625,2023-09-05 22:56:25,2023-09-05 22:56:43,37.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 22:58:51,2023-09-05 22:58:51
450,NOTRE DAME,449,642,2023-09-04 23:34:12,2023-09-04 23:34:09,30.062305295950154,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:36:16,2023-09-04 23:36:16
461,ARRET MINUTE,96,137,2023-09-04 23:34:09,2023-09-04 23:34:09,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:36:31,2023-09-04 23:36:31
475,ARRET MINUTE,96,137,2023-09-04 23:34:09,2023-09-04 23:34:09,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:37:02,2023-09-04 23:37:02
480,THEATRE,218,320,2023-09-04 23:34:12,2023-09-04 23:34:09,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:37:17,2023-09-04 23:37:17
487,THEATRE,218,320,2023-09-04 23:34:12,2023-09-04 23:34:09,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:37:32,2023-09-04 23:37:32
1533,PALAIS DE JUSTICE,42,70,2023-09-05 11:30:10,2023-09-05 11:30:21,40,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 11:32:43,2023-09-05 11:32:43
1539,ARRET MINUTE,66,137,2023-09-05 11:32:09,2023-09-05 11:32:21,51.82481751824818,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 11:35:14,2023-09-05 11:35:14
1546,ARRET MINUTE,66,137,2023-09-05 11:34:08,2023-09-05 11:34:22,51.82481751824818,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 11:37:44,2023-09-05 11:37:44
1563,NOTRE DAME,277,642,2023-09-05 11:42:13,2023-09-05 11:42:24,56.85358255451713,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 11:45:15,2023-09-05 11:45:15
1578,HOTEL DE VILLE,214,625,2023-09-05 11:48:13,2023-09-05 11:48:24,65.75999999999999,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 11:50:15,2023-09-05 11:50:15
1586,THEATRE,102,320,2023-09-05 11:50:15,2023-09-05 11:50:25,68.125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 11:52:46,2023-09-05 11:52:46
2069,THEATRE,224,320,2023-09-05 22:56:27,2023-09-05 22:56:43,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 22:58:51,2023-09-05 22:58:51
451,HOTEL DE VILLE,441,625,2023-09-04 23:34:11,2023-09-04 23:34:09,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:36:16,2023-09-04 23:36:16
458,HOTEL DE VILLE,441,625,2023-09-04 23:34:11,2023-09-04 23:34:09,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:36:31,2023-09-04 23:36:31
469,PALAIS DE JUSTICE,68,70,2023-09-04 23:34:12,2023-09-04 23:34:09,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:36:47,2023-09-04 23:36:47
470,BLOSSAC TISON,488,665,2023-09-04 23:34:09,2023-09-04 23:34:09,26.61654135338346,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:37:02,2023-09-04 23:37:02
1537,THEATRE,105,320,2023-09-05 11:32:11,2023-09-05 11:32:21,67.1875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 11:35:14,2023-09-05 11:35:14
1544,THEATRE,104,320,2023-09-05 11:34:11,2023-09-05 11:34:22,67.5,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 11:37:44,2023-09-05 11:37:44
1554,PALAIS DE JUSTICE,40,70,2023-09-05 11:38:11,2023-09-05 11:38:23,42.857142857142854,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 11:40:14,2023-09-05 11:40:14
1559,GARE TOUMAI,238,632,2023-09-05 11:40:42,2023-09-05 11:40:36,62.34177215189873,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 11:42:44,2023-09-05 11:42:44
1568,PALAIS DE JUSTICE,39,70,2023-09-05 11:42:13,2023-09-05 11:42:24,44.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 11:45:15,2023-09-05 11:45:15
1570,NOTRE DAME,276,642,2023-09-05 11:44:13,2023-09-05 11:44:23,57.009345794392516,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 11:47:45,2023-09-05 11:47:45
2070,GARE TOUMAI,368,632,2023-09-05 22:56:24,2023-09-05 22:56:43,41.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 22:58:51,2023-09-05 22:58:51
452,THEATRE,218,320,2023-09-04 23:34:12,2023-09-04 23:34:09,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:36:16,2023-09-04 23:36:16
456,BLOSSAC TISON,488,665,2023-09-04 23:34:09,2023-09-04 23:34:09,26.61654135338346,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:36:31,2023-09-04 23:36:31
467,GARE TOUMAI,465,632,2023-09-04 23:34:11,2023-09-04 23:34:09,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:36:47,2023-09-04 23:36:47
476,PALAIS DE JUSTICE,68,70,2023-09-04 23:34:12,2023-09-04 23:34:09,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:37:02,2023-09-04 23:37:02
478,NOTRE DAME,449,642,2023-09-04 23:34:12,2023-09-04 23:34:09,30.062305295950154,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:37:17,2023-09-04 23:37:17
484,BLOSSAC TISON,488,665,2023-09-04 23:34:09,2023-09-04 23:34:09,26.61654135338346,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:37:32,2023-09-04 23:37:32
1542,NOTRE DAME,274,642,2023-09-05 11:34:11,2023-09-05 11:34:22,57.3208722741433,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 11:37:44,2023-09-05 11:37:44
1551,THEATRE,104,320,2023-09-05 11:38:11,2023-09-05 11:38:23,67.5,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 11:40:14,2023-09-05 11:40:14
1556,NOTRE DAME,275,642,2023-09-05 11:40:42,2023-09-05 11:40:36,57.165109034267914,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 11:42:44,2023-09-05 11:42:44
1567,ARRET MINUTE,66,137,2023-09-05 11:42:10,2023-09-05 11:42:24,51.82481751824818,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 11:45:15,2023-09-05 11:45:15
1575,PALAIS DE JUSTICE,38,70,2023-09-05 11:44:14,2023-09-05 11:44:23,45.714285714285715,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 11:47:45,2023-09-05 11:47:45
1579,THEATRE,99,320,2023-09-05 11:48:14,2023-09-05 11:48:24,69.0625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 11:50:15,2023-09-05 11:50:15
1585,HOTEL DE VILLE,217,625,2023-09-05 11:50:13,2023-09-05 11:50:25,65.28,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 11:52:46,2023-09-05 11:52:46
2071,ARRET MINUTE,92,137,2023-09-05 22:56:24,2023-09-05 22:56:43,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 22:58:51,2023-09-05 22:58:51
453,GARE TOUMAI,465,632,2023-09-04 23:34:11,2023-09-04 23:34:09,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:36:16,2023-09-04 23:36:16
459,THEATRE,218,320,2023-09-04 23:34:12,2023-09-04 23:34:09,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:36:31,2023-09-04 23:36:31
472,HOTEL DE VILLE,441,625,2023-09-04 23:34:11,2023-09-04 23:34:09,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:37:02,2023-09-04 23:37:02
481,GARE TOUMAI,465,632,2023-09-04 23:34:11,2023-09-04 23:34:09,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:37:17,2023-09-04 23:37:17
485,NOTRE DAME,449,642,2023-09-04 23:34:12,2023-09-04 23:34:09,30.062305295950154,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:37:32,2023-09-04 23:37:32
